order_id,customer_id,ordered_at,delivered_at,currency,gross_amount_paise,item_count,category,shipping_address_id,device_id
ord_0025254,cus_cfeed642582dc1f7,2011-03-31T15:02:00Z,2011-04-05 15:02:00+00:00,INR,2161200,255,simulated_defect_batch,addr_cfeed642582dc1f7,dev_cfeed642582dc1f7
ord_0025860,cus_7ec1892bea54b023,2011-04-13T14:39:00Z,2011-04-19 14:39:00+00:00,INR,1064000,66,uci_product_group_3f,addr_7ec1892bea54b023,dev_7ec1892bea54b023
ord_0025702,cus_a7a08d2bbf573c4b,2011-04-11T10:18:00Z,2011-04-13 10:18:00+00:00,INR,1625000,130,uci_product_group_f9,addr_a7a08d2bbf573c4b,dev_a7a08d2bbf573c4b
ord_0025841,cus_4724bfb5223e2880,2011-04-13T12:57:00Z,2011-04-21 12:57:00+00:00,INR,2052800,148,uci_product_group_42,addr_4724bfb5223e2880,dev_4724bfb5223e2880
ord_0026160,cus_a42f027357903d75,2011-04-19T13:57:00Z,2011-04-25 13:57:00+00:00,INR,1090400,68,uci_product_group_42,addr_a42f027357903d75,dev_a42f027357903d75
ord_0025287,cus_9baf131719703837,2011-04-01T10:11:00Z,2011-04-09 10:11:00+00:00,INR,5575300,255,uci_product_group_19,addr_9baf131719703837,dev_9baf131719703837
ord_0025188,cus_e6592ddd1bb9d089,2011-03-30T14:06:00Z,2011-04-06 14:06:00+00:00,INR,2846700,233,uci_product_group_ae,addr_e6592ddd1bb9d089,dev_e6592ddd1bb9d089
ord_0025217,cus_f4f32dbb873dff5a,2011-03-31T10:26:00Z,2011-04-06 10:26:00+00:00,INR,3884500,103,uci_product_group_81,addr_f4f32dbb873dff5a,dev_f4f32dbb873dff5a
ord_0025370,cus_4fa4c6306fb2520e,2011-04-03T15:50:00Z,2011-04-08 15:50:00+00:00,INR,2731400,162,uci_product_group_1f,addr_4fa4c6306fb2520e,v2_shared_device_0016
ord_0025866,cus_fcb1c8fcbdc33a46,2011-04-13T15:52:00Z,2011-04-16 15:52:00+00:00,INR,5055700,323,uci_product_group_92,addr_fcb1c8fcbdc33a46,v2_shared_device_0017
ord_0025149,cus_ca35689f2816e431,2011-03-30T10:36:00Z,2011-04-05 10:36:00+00:00,INR,4590000,60,uci_product_group_b5,addr_ca35689f2816e431,dev_ca35689f2816e431
ord_0025853,cus_07fe34dcf05e84cf,2011-04-13T14:21:00Z,2011-04-20 14:21:00+00:00,INR,4900500,315,uci_product_group_26,addr_07fe34dcf05e84cf,dev_07fe34dcf05e84cf
ord_0026123,cus_c806c675633a1abd,2011-04-18T17:29:00Z,2011-04-22 17:29:00+00:00,INR,2149700,126,uci_product_group_d0,addr_c806c675633a1abd,dev_c806c675633a1abd
ord_0025990,cus_6bf1c1289dba8b9a,2011-04-15T12:14:00Z,2011-04-19 12:14:00+00:00,INR,16128300,3843,uci_product_group_22,addr_6bf1c1289dba8b9a,dev_6bf1c1289dba8b9a
ord_0025843,cus_48aba63d4b536e8d,2011-04-13T13:15:00Z,2011-04-21 13:15:00+00:00,INR,12062900,581,uci_product_group_de,addr_48aba63d4b536e8d,v2_shared_device_0022
ord_0025915,cus_38c06a2bbc0804e8,2011-04-14T13:13:00Z,2011-04-22 13:13:00+00:00,INR,311500,9,uci_product_group_9b,addr_38c06a2bbc0804e8,dev_38c06a2bbc0804e8
ord_0025230,cus_4125f1fcc713d181,2011-03-31T11:57:00Z,2011-04-06 11:57:00+00:00,INR,1256500,51,uci_product_group_95,addr_4125f1fcc713d181,dev_4125f1fcc713d181
ord_0025788,cus_8438b3e161d47482,2011-04-12T13:38:00Z,2011-04-16 13:38:00+00:00,INR,13119000,429,uci_product_group_90,addr_8438b3e161d47482,dev_8438b3e161d47482
ord_0026038,cus_fce3f8fadb2caf3f,2011-04-17T13:05:00Z,2011-04-24 13:05:00+00:00,INR,1405500,166,uci_product_group_2b,addr_fce3f8fadb2caf3f,dev_fce3f8fadb2caf3f
ord_0026255,cus_8dca8430b6f16d6a,2011-04-21T10:29:00Z,2011-04-25 10:29:00+00:00,INR,1741500,66,uci_product_group_6b,addr_8dca8430b6f16d6a,dev_8dca8430b6f16d6a
ord_0025779,cus_2c8f0a2c838ff3a4,2011-04-12T12:56:00Z,2011-04-20 12:56:00+00:00,INR,3410000,198,uci_product_group_95,addr_2c8f0a2c838ff3a4,dev_2c8f0a2c838ff3a4
ord_0025956,cus_3e0fcf127489d5e3,2011-04-14T19:15:00Z,2011-04-18 19:15:00+00:00,INR,2331200,59,uci_product_group_83,v2_shared_address_0029,dev_3e0fcf127489d5e3
ord_0026283,cus_590354e49f5c91ed,2011-04-21T14:30:00Z,2011-04-25 14:30:00+00:00,INR,1474500,59,uci_product_group_9b,addr_590354e49f5c91ed,dev_590354e49f5c91ed
ord_0025420,cus_b6d1f249db8fe114,2011-04-04T15:18:00Z,2011-04-10 15:18:00+00:00,INR,7861600,386,uci_product_group_9b,addr_b6d1f249db8fe114,dev_b6d1f249db8fe114
ord_0026192,cus_846c77397dc70a3d,2011-04-20T09:31:00Z,2011-04-26 09:31:00+00:00,INR,4176000,232,uci_product_group_6d,addr_846c77397dc70a3d,dev_846c77397dc70a3d
ord_0025496,cus_40d0615e206c6c75,2011-04-06T11:43:00Z,2011-04-12 11:43:00+00:00,INR,7035400,517,uci_product_group_81,addr_40d0615e206c6c75,v2_shared_device_0033
ord_0025731,cus_4beca9e3b90ed4f2,2011-04-11T13:55:00Z,2011-04-17 13:55:00+00:00,INR,1530000,12,uci_product_group_9b,addr_4beca9e3b90ed4f2,dev_4beca9e3b90ed4f2
ord_0025751,cus_976603b8e9133def,2011-04-12T08:42:00Z,2011-04-19 08:42:00+00:00,INR,6593000,202,uci_product_group_7e,addr_976603b8e9133def,dev_976603b8e9133def
ord_0025625,cus_b0e3ad739b01b5f0,2011-04-08T12:20:00Z,2011-04-11 12:20:00+00:00,INR,1157000,18,uci_product_group_2d,addr_b0e3ad739b01b5f0,dev_b0e3ad739b01b5f0
ord_0026006,cus_54ab1577dba23546,2011-04-15T14:32:00Z,2011-04-19 14:32:00+00:00,INR,2916300,193,uci_product_group_08,addr_54ab1577dba23546,dev_54ab1577dba23546
ord_0025591,cus_22c93bed8052e598,2011-04-08T08:27:00Z,2011-04-16 08:27:00+00:00,INR,2390000,96,uci_product_group_c3,addr_22c93bed8052e598,dev_22c93bed8052e598
ord_0026165,cus_815ce394c7ba07b9,2011-04-19T14:48:00Z,2011-04-26 14:48:00+00:00,INR,1693600,48,uci_product_group_d7,addr_815ce394c7ba07b9,dev_815ce394c7ba07b9
ord_0025752,cus_5fa24fa4ebcaa691,2011-04-12T09:02:00Z,2011-04-18 09:02:00+00:00,INR,1730100,102,uci_product_group_42,addr_5fa24fa4ebcaa691,dev_5fa24fa4ebcaa691
ord_0025173,cus_2ae62c8398e30ab7,2011-03-30T12:55:00Z,2011-04-06 12:55:00+00:00,INR,462000,4,uci_product_group_1d,addr_2ae62c8398e30ab7,dev_2ae62c8398e30ab7
ord_0026312,cus_e4b6b51c7d97c4da,2011-04-21T17:10:00Z,2011-04-23 17:10:00+00:00,INR,1734600,126,uci_product_group_38,addr_e4b6b51c7d97c4da,dev_e4b6b51c7d97c4da
ord_0025500,cus_7688d4740e78cfaf,2011-04-06T12:41:00Z,2011-04-13 12:41:00+00:00,INR,17220200,1120,uci_product_group_81,addr_7688d4740e78cfaf,dev_7688d4740e78cfaf
ord_0025745,cus_b45b4d26bc47dd61,2011-04-11T16:15:00Z,2011-04-16 16:15:00+00:00,INR,1117600,87,uci_product_group_2b,addr_b45b4d26bc47dd61,dev_b45b4d26bc47dd61
ord_0025996,cus_7468b0c7da83bad3,2011-04-15T13:16:00Z,2011-04-21 13:16:00+00:00,INR,7215500,321,uci_product_group_7f,addr_7468b0c7da83bad3,dev_7468b0c7da83bad3
ord_0025566,cus_bf8e80e40f76dbef,2011-04-07T13:11:00Z,2011-04-14 13:11:00+00:00,INR,977000,44,uci_product_group_fa,v2_shared_address_0046,dev_bf8e80e40f76dbef
ord_0026216,cus_324ba1d59d1eb343,2011-04-20T12:44:00Z,2011-04-23 12:44:00+00:00,INR,7126400,235,simulated_defect_batch,addr_324ba1d59d1eb343,dev_324ba1d59d1eb343
ord_0025388,cus_83c6270346f69bb1,2011-04-04T12:07:00Z,2011-04-10 12:07:00+00:00,INR,3132900,159,uci_product_group_33,addr_83c6270346f69bb1,dev_83c6270346f69bb1
ord_0025530,cus_95031ec33432a929,2011-04-07T10:24:00Z,2011-04-10 10:24:00+00:00,INR,4157000,238,uci_product_group_41,addr_95031ec33432a929,dev_95031ec33432a929
ord_0025686,cus_774e0889ef9676f8,2011-04-10T16:04:00Z,2011-04-14 16:04:00+00:00,INR,1723000,76,uci_product_group_00,addr_774e0889ef9676f8,dev_774e0889ef9676f8
ord_0025978,cus_f9534c6984c2eba5,2011-04-15T10:42:00Z,2011-04-22 10:42:00+00:00,INR,5876100,58,uci_product_group_72,addr_f9534c6984c2eba5,dev_f9534c6984c2eba5
ord_0026287,cus_6496ac073f2c8f62,2011-04-21T15:15:00Z,2011-04-25 15:15:00+00:00,INR,2070000,108,uci_product_group_4d,addr_6496ac073f2c8f62,dev_6496ac073f2c8f62
ord_0025490,cus_1ed127898df8703a,2011-04-06T10:40:00Z,2011-04-12 10:40:00+00:00,INR,1231000,42,uci_product_group_f1,addr_1ed127898df8703a,dev_1ed127898df8703a
ord_0026154,cus_96045bcde49cc135,2011-04-19T13:09:00Z,2011-04-27 13:09:00+00:00,INR,3676200,234,uci_product_group_1f,addr_96045bcde49cc135,v2_shared_device_0054
ord_0025695,cus_0f1ac58e067b2288,2011-04-11T10:00:00Z,2011-04-14 10:00:00+00:00,INR,20405800,462,uci_product_group_12,addr_0f1ac58e067b2288,dev_0f1ac58e067b2288
ord_0025300,cus_ec18f93dc434def9,2011-04-01T11:46:00Z,2011-04-07 11:46:00+00:00,INR,352800,84,uci_product_group_b6,addr_ec18f93dc434def9,dev_ec18f93dc434def9
ord_0026241,cus_37bda43212341bec,2011-04-20T15:44:00Z,2011-04-22 15:44:00+00:00,INR,2686800,178,uci_product_group_d3,addr_37bda43212341bec,dev_37bda43212341bec
ord_0025595,cus_57230a00ec5a0881,2011-04-08T09:08:00Z,2011-04-13 09:08:00+00:00,INR,2664000,88,uci_product_group_80,addr_57230a00ec5a0881,dev_57230a00ec5a0881
ord_0025775,cus_be17c7319f4027e5,2011-04-12T12:02:00Z,2011-04-16 12:02:00+00:00,INR,1993800,180,uci_product_group_64,addr_be17c7319f4027e5,dev_be17c7319f4027e5
ord_0025834,cus_ec18f93dc434def9,2011-04-13T11:48:00Z,2011-04-17 11:48:00+00:00,INR,13576300,1661,uci_product_group_fa,addr_ec18f93dc434def9,dev_ec18f93dc434def9
ord_0025742,cus_d174b22a46105d54,2011-04-11T15:25:00Z,2011-04-13 15:25:00+00:00,INR,1428400,56,uci_product_group_2a,addr_d174b22a46105d54,dev_d174b22a46105d54
ord_0025606,cus_cf85526d655b30ea,2011-04-08T10:09:00Z,2011-04-10 10:09:00+00:00,INR,1294500,39,uci_product_group_65,addr_cf85526d655b30ea,dev_cf85526d655b30ea
ord_0026139,cus_0226d92643cddf5d,2011-04-19T11:19:00Z,2011-04-23 11:19:00+00:00,INR,1556000,72,uci_product_group_57,addr_0226d92643cddf5d,dev_0226d92643cddf5d
ord_0026264,cus_1ac8d9a2134a0ac2,2011-04-21T11:59:00Z,2011-04-26 11:59:00+00:00,INR,3350000,153,uci_product_group_69,addr_1ac8d9a2134a0ac2,v2_shared_device_0064
ord_0026201,cus_bffebc6bb0770024,2011-04-20T11:05:00Z,2011-04-23 11:05:00+00:00,INR,31086400,1736,uci_product_group_f3,addr_bffebc6bb0770024,dev_bffebc6bb0770024
ord_0025861,cus_9d0177377de1d696,2011-04-13T14:54:00Z,2011-04-15 14:54:00+00:00,INR,1710600,86,uci_product_group_5c,addr_9d0177377de1d696,dev_9d0177377de1d696
ord_0026252,cus_a79f01d41be0bc22,2011-04-21T10:16:00Z,2011-04-26 10:16:00+00:00,INR,6330500,278,uci_product_group_fe,v2_shared_address_0067,dev_a79f01d41be0bc22
ord_0026135,cus_25543c608732100b,2011-04-19T10:48:00Z,2011-04-21 10:48:00+00:00,INR,14116700,628,uci_product_group_19,v2_shared_address_0068,dev_25543c608732100b
ord_0025907,cus_dd745c72860d9aeb,2011-04-14T12:31:00Z,2011-04-20 12:31:00+00:00,INR,2284200,86,uci_product_group_7d,addr_dd745c72860d9aeb,dev_dd745c72860d9aeb
ord_0026243,cus_312e1cea72770512,2011-04-20T17:00:00Z,2011-04-26 17:00:00+00:00,INR,1320300,66,uci_product_group_e9,addr_312e1cea72770512,dev_312e1cea72770512
ord_0026215,cus_c06a0c0823e23437,2011-04-20T12:32:00Z,2011-04-25 12:32:00+00:00,INR,3016800,384,uci_product_group_cb,v2_shared_address_0071,dev_c06a0c0823e23437
ord_0025578,cus_43a820cd64537266,2011-04-07T18:09:00Z,2011-04-12 18:09:00+00:00,INR,1881300,152,uci_product_group_cb,addr_43a820cd64537266,dev_43a820cd64537266
ord_0026307,cus_8ee2910a5afabfcb,2011-04-21T16:58:00Z,2011-04-28 16:58:00+00:00,INR,474000,36,uci_product_group_39,addr_8ee2910a5afabfcb,v2_shared_device_0073
ord_0025449,cus_ac8f7d05996b30a8,2011-04-05T11:29:00Z,2011-04-09 11:29:00+00:00,INR,1848400,90,uci_product_group_69,v2_shared_address_0074,dev_ac8f7d05996b30a8
ord_0025523,cus_7f66ee7414b09786,2011-04-07T09:12:00Z,2011-04-14 09:12:00+00:00,INR,1502400,140,uci_product_group_df,addr_7f66ee7414b09786,dev_7f66ee7414b09786
ord_0025798,cus_e7586f3566d17849,2011-04-12T15:08:00Z,2011-04-18 15:08:00+00:00,INR,1473000,40,simulated_defect_batch,addr_e7586f3566d17849,dev_e7586f3566d17849
ord_0025770,cus_60f0ca65d04b9905,2011-04-12T11:34:00Z,2011-04-17 11:34:00+00:00,INR,3945600,344,uci_product_group_f6,addr_60f0ca65d04b9905,dev_60f0ca65d04b9905
ord_0025489,cus_c674dc2469947edd,2011-04-06T10:33:00Z,2011-04-12 10:33:00+00:00,INR,2034000,180,uci_product_group_56,addr_c674dc2469947edd,dev_c674dc2469947edd
ord_0025525,cus_cb498f88b2c116df,2011-04-07T09:35:00Z,2011-04-11 09:35:00+00:00,INR,6398200,512,uci_product_group_22,addr_cb498f88b2c116df,dev_cb498f88b2c116df
ord_0025664,cus_64ebff9a2eee2b78,2011-04-10T11:58:00Z,2011-04-14 11:58:00+00:00,INR,1109700,24,uci_product_group_b5,addr_64ebff9a2eee2b78,dev_64ebff9a2eee2b78
ord_0025604,cus_54c266a05eb304dd,2011-04-08T09:58:00Z,2011-04-11 09:58:00+00:00,INR,4849500,131,uci_product_group_a9,addr_54c266a05eb304dd,dev_54c266a05eb304dd
ord_0025460,cus_70972a182dac8d19,2011-04-05T12:50:00Z,2011-04-11 12:50:00+00:00,INR,8528700,460,uci_product_group_1f,addr_70972a182dac8d19,dev_70972a182dac8d19
ord_0025927,cus_cc7d6c818fc0248d,2011-04-14T14:36:00Z,2011-04-17 14:36:00+00:00,INR,2058000,100,uci_product_group_56,addr_cc7d6c818fc0248d,v2_shared_device_0083
ord_0025682,cus_b9eee3c1be084e64,2011-04-10T15:25:00Z,2011-04-14 15:25:00+00:00,INR,5606700,324,uci_product_group_cd,addr_b9eee3c1be084e64,v2_shared_device_0084
ord_0025732,cus_0e3eaa7653d02359,2011-04-11T14:00:00Z,2011-04-16 14:00:00+00:00,INR,1452600,114,uci_product_group_54,addr_0e3eaa7653d02359,dev_0e3eaa7653d02359
ord_0025914,cus_1f4d2af79fac277a,2011-04-14T12:43:00Z,2011-04-17 12:43:00+00:00,INR,1295000,74,uci_product_group_6b,addr_1f4d2af79fac277a,dev_1f4d2af79fac277a
ord_0025813,cus_b5c30f803817f7aa,2011-04-13T08:26:00Z,2011-04-15 08:26:00+00:00,INR,4467000,493,uci_product_group_29,addr_b5c30f803817f7aa,dev_b5c30f803817f7aa
ord_0025562,cus_059f71c0afa1f184,2011-04-07T12:59:00Z,2011-04-10 12:59:00+00:00,INR,3582500,131,uci_product_group_2d,addr_059f71c0afa1f184,dev_059f71c0afa1f184
ord_0025545,cus_5894964f49094194,2011-04-07T11:47:00Z,2011-04-10 11:47:00+00:00,INR,1441000,102,uci_product_group_23,addr_5894964f49094194,dev_5894964f49094194
ord_0025804,cus_215f4bfb5ef54c1a,2011-04-12T15:43:00Z,2011-04-17 15:43:00+00:00,INR,67000,2,uci_product_group_d9,addr_215f4bfb5ef54c1a,dev_215f4bfb5ef54c1a
ord_0025774,cus_5cebd3c5848ebb69,2011-04-12T12:00:00Z,2011-04-19 12:00:00+00:00,INR,6119100,569,uci_product_group_7d,addr_5cebd3c5848ebb69,dev_5cebd3c5848ebb69
ord_0026096,cus_7aafc6646ee7ff5b,2011-04-18T13:52:00Z,2011-04-20 13:52:00+00:00,INR,15998500,553,uci_product_group_87,addr_7aafc6646ee7ff5b,dev_7aafc6646ee7ff5b
ord_0025878,cus_fb86ee95ed6c7675,2011-04-14T08:45:00Z,2011-04-21 08:45:00+00:00,INR,3753600,44,uci_product_group_f6,addr_fb86ee95ed6c7675,v2_shared_device_0093
ord_0026262,cus_5a2e123baf033bce,2011-04-21T11:03:00Z,2011-04-24 11:03:00+00:00,INR,1997500,155,uci_product_group_51,addr_5a2e123baf033bce,dev_5a2e123baf033bce
ord_0026128,cus_9f5638e35785e223,2011-04-19T09:43:00Z,2011-04-27 09:43:00+00:00,INR,3095600,232,uci_product_group_80,addr_9f5638e35785e223,dev_9f5638e35785e223
ord_0025656,cus_2c67b0f34be3ad6a,2011-04-10T10:16:00Z,2011-04-18 10:16:00+00:00,INR,1382400,192,uci_product_group_4a,addr_2c67b0f34be3ad6a,dev_2c67b0f34be3ad6a
ord_0026282,cus_1ad2af3dba26c494,2011-04-21T14:21:00Z,2011-04-29 14:21:00+00:00,INR,5978200,310,uci_product_group_92,addr_1ad2af3dba26c494,dev_1ad2af3dba26c494
ord_0025902,cus_324ba1d59d1eb343,2011-04-14T11:48:00Z,2011-04-22 11:48:00+00:00,INR,7878400,332,uci_product_group_57,addr_324ba1d59d1eb343,v2_shared_device_0098
ord_0025529,cus_590354e49f5c91ed,2011-04-07T10:13:00Z,2011-04-12 10:13:00+00:00,INR,2294000,84,uci_product_group_8b,addr_590354e49f5c91ed,dev_590354e49f5c91ed
ord_0026300,cus_354fe2888a44bc97,2011-04-21T16:37:00Z,2011-04-24 16:37:00+00:00,INR,1156000,86,uci_product_group_44,addr_354fe2888a44bc97,dev_354fe2888a44bc97
ord_0025961,cus_78ca35ef89c55402,2011-04-15T10:09:00Z,2011-04-23 10:09:00+00:00,INR,4209800,243,uci_product_group_c2,addr_78ca35ef89c55402,dev_78ca35ef89c55402
ord_0025556,cus_55ca05e580dbc79f,2011-04-07T12:30:00Z,2011-04-13 12:30:00+00:00,INR,3291000,216,uci_product_group_48,addr_55ca05e580dbc79f,dev_55ca05e580dbc79f
ord_0026512,cus_3cc70b956e858a28,2011-04-28T16:40:00Z,2011-04-30 16:40:00+00:00,INR,2721700,167,uci_product_group_80,addr_3cc70b956e858a28,dev_3cc70b956e858a28
ord_0026125,cus_34551b9323cf9499,2011-04-19T08:17:00Z,2011-04-24 08:17:00+00:00,INR,6140200,316,uci_product_group_7a,addr_34551b9323cf9499,dev_34551b9323cf9499
ord_0025709,cus_8372b95a76846224,2011-04-11T11:43:00Z,2011-04-19 11:43:00+00:00,INR,2740800,664,uci_product_group_a9,addr_8372b95a76846224,dev_8372b95a76846224
ord_0026298,cus_7ad38a811bcc58a4,2011-04-21T16:17:00Z,2011-04-27 16:17:00+00:00,INR,19532600,398,uci_product_group_bd,addr_7ad38a811bcc58a4,v2_shared_device_0106
ord_0026134,cus_5f23df35055400df,2011-04-19T10:40:00Z,2011-04-23 10:40:00+00:00,INR,3474900,155,uci_product_group_7d,addr_5f23df35055400df,dev_5f23df35055400df
ord_0026009,cus_84781149a39b7b97,2011-04-15T15:31:00Z,2011-04-18 15:31:00+00:00,INR,588500,11,uci_product_group_13,addr_84781149a39b7b97,dev_84781149a39b7b97
ord_0025971,cus_c2f6777e55341190,2011-04-15T10:38:00Z,2011-04-19 10:38:00+00:00,INR,5355600,74,uci_product_group_05,addr_c2f6777e55341190,dev_c2f6777e55341190
ord_0026476,cus_6f3b5b470347a88d,2011-04-28T12:07:00Z,2011-04-30 12:07:00+00:00,INR,1609500,63,uci_product_group_73,addr_6f3b5b470347a88d,dev_6f3b5b470347a88d
ord_0026142,cus_118cd946cd2dc7f9,2011-04-19T11:37:00Z,2011-04-27 11:37:00+00:00,INR,17395600,475,uci_product_group_f5,addr_118cd946cd2dc7f9,dev_118cd946cd2dc7f9
ord_0026268,cus_795540718366972d,2011-04-21T12:11:00Z,2011-04-24 12:11:00+00:00,INR,6823800,730,uci_product_group_54,addr_795540718366972d,dev_795540718366972d
ord_0025387,cus_17b44ca66f03d834,2011-04-04T12:05:00Z,2011-04-11 12:05:00+00:00,INR,5003500,181,uci_product_group_44,addr_17b44ca66f03d834,dev_17b44ca66f03d834
ord_0026269,cus_ecc31caae53c1cd8,2011-04-21T12:12:00Z,2011-04-28 12:12:00+00:00,INR,2578900,115,uci_product_group_73,addr_ecc31caae53c1cd8,dev_ecc31caae53c1cd8
ord_0026313,cus_95d245a3fd1482ad,2011-04-21T17:31:00Z,2011-04-26 17:31:00+00:00,INR,3054300,261,uci_product_group_63,addr_95d245a3fd1482ad,dev_95d245a3fd1482ad
ord_0026253,cus_7f9d8a6205c36489,2011-04-21T10:19:00Z,2011-04-23 10:19:00+00:00,INR,2932000,107,uci_product_group_49,addr_7f9d8a6205c36489,v2_shared_device_0116
ord_0025874,cus_64815a1dc8f6ba00,2011-04-14T08:14:00Z,2011-04-20 08:14:00+00:00,INR,5160000,320,uci_product_group_39,addr_64815a1dc8f6ba00,dev_64815a1dc8f6ba00
ord_0026078,cus_b456d70d2453eea5,2011-04-18T12:36:00Z,2011-04-25 12:36:00+00:00,INR,5093400,226,uci_product_group_52,addr_b456d70d2453eea5,v2_shared_device_0118
ord_0026222,cus_c4ac746ec97c0996,2011-04-20T13:19:00Z,2011-04-25 13:19:00+00:00,INR,1408500,67,uci_product_group_e8,addr_c4ac746ec97c0996,dev_c4ac746ec97c0996
ord_0025698,cus_85bda3307d8c5c2d,2011-04-11T10:04:00Z,2011-04-19 10:04:00+00:00,INR,2844400,180,uci_product_group_bb,addr_85bda3307d8c5c2d,v2_shared_device_0120
ord_0025454,cus_1b6b4d4bb7327e30,2011-04-05T12:08:00Z,2011-04-13 12:08:00+00:00,INR,7844500,393,uci_product_group_8c,addr_1b6b4d4bb7327e30,v2_shared_device_0121
ord_0026319,cus_b5c30f803817f7aa,2011-04-21T18:59:00Z,2011-04-29 18:59:00+00:00,INR,1538400,72,uci_product_group_80,addr_b5c30f803817f7aa,dev_b5c30f803817f7aa
ord_0026025,cus_eec5315bd75c95b9,2011-04-17T11:21:00Z,2011-04-19 11:21:00+00:00,INR,5455700,377,uci_product_group_09,addr_eec5315bd75c95b9,dev_eec5315bd75c95b9
ord_0025688,cus_fe00044315dfe4f7,2011-04-11T08:16:00Z,2011-04-19 08:16:00+00:00,INR,20500800,1998,uci_product_group_60,addr_fe00044315dfe4f7,dev_fe00044315dfe4f7
ord_0026226,cus_6b5e18288e2e9b94,2011-04-20T13:43:00Z,2011-04-22 13:43:00+00:00,INR,4609400,218,uci_product_group_2d,addr_6b5e18288e2e9b94,dev_6b5e18288e2e9b94
ord_0026290,cus_db24ef51f101597b,2011-04-21T15:16:00Z,2011-04-26 15:16:00+00:00,INR,1008000,48,uci_product_group_d6,addr_db24ef51f101597b,dev_db24ef51f101597b
ord_0026364,cus_b3801608f788326a,2011-04-26T13:05:00Z,2011-05-01 13:05:00+00:00,INR,5012200,258,uci_product_group_db,addr_b3801608f788326a,dev_b3801608f788326a
ord_0025594,cus_881191b586d1cf2a,2011-04-08T08:48:00Z,2011-04-13 08:48:00+00:00,INR,1487400,98,uci_product_group_42,addr_881191b586d1cf2a,dev_881191b586d1cf2a
ord_0026199,cus_8ee2910a5afabfcb,2011-04-20T10:29:00Z,2011-04-25 10:29:00+00:00,INR,2448000,64,uci_product_group_f2,addr_8ee2910a5afabfcb,dev_8ee2910a5afabfcb
ord_0025599,cus_78f7439a58062c33,2011-04-08T09:25:00Z,2011-04-14 09:25:00+00:00,INR,3100500,64,uci_product_group_a9,addr_78f7439a58062c33,dev_78f7439a58062c33
ord_0025677,cus_136d12815531f847,2011-04-10T14:27:00Z,2011-04-18 14:27:00+00:00,INR,1085500,47,uci_product_group_d0,addr_136d12815531f847,dev_136d12815531f847
ord_0026482,cus_3f9a7cc08876bcb4,2011-04-28T13:17:00Z,2011-05-01 13:17:00+00:00,INR,3712900,123,uci_product_group_63,v2_shared_address_0132,dev_3f9a7cc08876bcb4
ord_0025852,cus_af8a5375b79628fe,2011-04-13T14:17:00Z,2011-04-16 14:17:00+00:00,INR,3757400,406,uci_product_group_9a,addr_af8a5375b79628fe,dev_af8a5375b79628fe
ord_0026386,cus_3613422483c67283,2011-04-26T16:01:00Z,2011-05-01 16:01:00+00:00,INR,9180000,408,simulated_defect_batch,addr_3613422483c67283,dev_3613422483c67283
ord_0026422,cus_44f1806e7e04e1eb,2011-04-27T12:35:00Z,2011-05-02 12:35:00+00:00,INR,5116800,418,uci_product_group_08,addr_44f1806e7e04e1eb,dev_44f1806e7e04e1eb
ord_0025892,cus_0ac9c23d74917c8e,2011-04-14T10:42:00Z,2011-04-19 10:42:00+00:00,INR,383900,19,uci_product_group_74,addr_0ac9c23d74917c8e,dev_0ac9c23d74917c8e
ord_0025694,cus_33bbb6ce3a3d6caf,2011-04-11T09:54:00Z,2011-04-18 09:54:00+00:00,INR,1584000,32,uci_product_group_54,addr_33bbb6ce3a3d6caf,dev_33bbb6ce3a3d6caf
ord_0025953,cus_262ce3566421a463,2011-04-14T18:28:00Z,2011-04-18 18:28:00+00:00,INR,5043000,106,uci_product_group_34,addr_262ce3566421a463,v2_shared_device_0138
ord_0025833,cus_300d1e8f4e1442de,2011-04-13T11:46:00Z,2011-04-15 11:46:00+00:00,INR,3342000,304,uci_product_group_c7,addr_300d1e8f4e1442de,dev_300d1e8f4e1442de
ord_0026395,cus_b864434ed282fffb,2011-04-27T08:43:00Z,2011-04-30 08:43:00+00:00,INR,1072800,128,uci_product_group_ff,addr_b864434ed282fffb,v2_shared_device_0140
ord_0026212,cus_84781149a39b7b97,2011-04-20T12:26:00Z,2011-04-24 12:26:00+00:00,INR,1031500,25,uci_product_group_1f,addr_84781149a39b7b97,dev_84781149a39b7b97
ord_0025940,cus_0276b150b5d56a53,2011-04-14T16:23:00Z,2011-04-19 16:23:00+00:00,INR,1685400,80,uci_product_group_e8,addr_0276b150b5d56a53,dev_0276b150b5d56a53
ord_0025654,cus_9192b823ff02ee1b,2011-04-08T17:25:00Z,2011-04-15 17:25:00+00:00,INR,323200,23,uci_product_group_85,addr_9192b823ff02ee1b,dev_9192b823ff02ee1b
ord_0025723,cus_3d82ca7cfc41d03b,2011-04-11T13:24:00Z,2011-04-16 13:24:00+00:00,INR,1128000,54,uci_product_group_4b,addr_3d82ca7cfc41d03b,dev_3d82ca7cfc41d03b
ord_0025792,cus_2bf9ae9cbaee128b,2011-04-12T13:55:00Z,2011-04-15 13:55:00+00:00,INR,1627000,58,uci_product_group_c4,addr_2bf9ae9cbaee128b,dev_2bf9ae9cbaee128b
