refund_request_id,customer_id,label_simulated,requested_amount_paise,raw_score,calibrated_probability,stage_a_action,verification_result,posterior_probability,final_action,rules_score,logistic_score,order_id,original_captured_amount_paise,status,exceeds_original_captured_amount
rr_0007155,cus_01812c1848f7f686,True,4103447,0.2588781980878064,0.11623294164510553,VERIFY,inconsistent,0.7507212508497502,RETURN_FIRST,0.15,0.8861014337941359,ord_0036064,4215900,captured,False
rr_0007156,cus_99fdd0acda6cb4ba,False,1060900,0.15396562275766199,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.0,0.9159104892245823,ord_0036073,1092500,captured,False
rr_0007157,cus_7d1ca4e686b0daeb,False,4906610,0.12171377375276451,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.2396850698131479,ord_0036075,4958600,captured,False
rr_0007158,cus_d2adb37687cbed7f,True,1223336,0.9814392094301808,0.999999,MANUAL_REVIEW,inconclusive,0.999999,MANUAL_REVIEW,0.15,0.4697191168078136,ord_0036076,1600000,captured,False
rr_0007159,cus_488eb27f4344c5c0,False,5328724,0.27493536994389245,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.15,0.6757976724112631,ord_0036080,7017900,captured,False
rr_0007160,cus_59570779ccd90c08,False,3059830,0.47188602728899687,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.15,0.6398009554934362,ord_0036086,3794500,captured,False
rr_0007161,cus_a4a30e55ced50f92,False,885906,0.005113289848589885,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.13715049944264143,ord_0036088,952300,captured,False
rr_0007162,cus_943b2e85c51813fd,False,1043135,0.015776807123267362,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.2984298495357255,ord_0036090,1226200,captured,False
rr_0007163,cus_fabb85a93a088e3e,False,1102707,0.00018160088434971588,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.001834499869630855,ord_0036095,2658400,captured,False
rr_0007164,cus_7336e97f200b1ec7,True,1942821,0.9974616648569936,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.4,0.9667557744490596,ord_0036100,2453000,captured,False
rr_0007165,cus_7d72ddfd6fb58e39,False,1742486,0.00046598431813020557,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.002011797503722521,ord_0036104,5331800,captured,False
rr_0007166,cus_a85dc4f59968db69,False,4766320,0.027281841441358697,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.038517674562453696,ord_0036106,6066100,captured,False
rr_0007167,cus_bdd1632258df25c1,False,313355,0.00048558763043222725,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,4.704854138084352e-05,ord_0036107,1306700,captured,False
rr_0007168,cus_c1b89a971cb5910a,False,4759694,0.0002542249706867778,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.008838228931861961,ord_0036118,8789800,captured,False
rr_0007169,cus_5d99ef3d6bc5310c,False,9735565,0.0003240701873294107,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0012644319490694585,ord_0036119,41610600,captured,False
rr_0007170,cus_09e5307dc6edf8bc,False,1016493,0.00020959223838111447,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0010771554297432915,ord_0036120,3878000,captured,False
rr_0007171,cus_b71421e4c50ebe68,False,1826897,0.0003223152120101973,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.00011568090988564356,ord_0036128,8131500,captured,False
rr_0007172,cus_2b1a79ff6f91688b,False,2792724,0.07331661384264808,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.31352469355309676,ord_0036138,3448300,captured,False
rr_0007173,cus_976af80eca0bf606,False,2188456,0.0002311389631528609,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,4.7414542214220534e-05,ord_0036145,8934600,captured,False
rr_0007174,cus_472a2d79f3dd7a0d,False,2351280,0.04988371164753669,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.031330353186861205,ord_0036149,2901000,captured,False
rr_0007175,cus_5e9bb39f83b7fa60,False,2350793,0.07060913031963377,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.1712548280219601,ord_0036154,3001600,captured,False
rr_0007176,cus_fdfc8a71f4098f7a,False,172880,0.0001343392677153727,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,7.628931790027354e-05,ord_0036155,746500,captured,False
rr_0007177,cus_90a96ac028ed50d2,True,2461923,0.951800169608334,0.8333333333333334,VERIFY,inconsistent,0.9913413302587675,RETURN_FIRST,0.3,0.9893494429593017,ord_0036156,2686800,captured,False
rr_0007178,cus_06f14de79388430e,False,318053,0.0007065928628235146,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.07707204593554114,ord_0036165,488300,captured,False
rr_0007179,cus_482d740b905635c9,False,30600041,0.00044980551199408445,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.000654804235405653,ord_0036172,88957600,captured,False
rr_0007180,cus_79c1e67eee401fd2,False,1426403,0.0008032676504107034,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.15619842984267662,ord_0036184,2453600,captured,False
rr_0007181,cus_4dc491689de2e394,False,549237,0.023088914719654352,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.1,0.040827804592481885,ord_0036186,706800,captured,False
rr_0007182,cus_c50a51d8e904625d,False,1745834,0.00026792970659277255,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.000580340930723563,ord_0036189,4991600,captured,False
rr_0007183,cus_ea494e16a31526f3,False,1122157,0.00021676737846394484,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0013135588983174311,ord_0036194,3075800,captured,False
rr_0007184,cus_d8adb4932377fa2b,False,972355,0.00475029798011553,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.15,0.01990502195325333,ord_0036199,3077100,captured,False
rr_0007185,cus_17e4702dc22bc102,True,497332,0.9980284039627536,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.3,0.7106680062107469,ord_0036203,646000,captured,False
rr_0007186,cus_fb675843dc4bcc04,False,723705,0.04131224386644879,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.17802001888408575,ord_0036204,859200,captured,False
rr_0007187,cus_7f9d8a6205c36489,False,1936239,0.00029749825213255533,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.5,0.0008900196692982403,ord_0036206,4032500,captured,False
rr_0007188,cus_1dbecf9720e2b88c,False,12524330,0.1964986081899187,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.5,0.2646846839077973,ord_0036208,14342400,captured,False
rr_0007189,cus_ec18f93dc434def9,False,12438140,0.000545642829137307,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.00041930646021836655,ord_0036209,33040300,captured,False
rr_0007190,cus_1c3457baa19d3aac,False,775659,0.017801697736227567,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.01181892877276434,ord_0036225,1050000,captured,False
rr_0007191,cus_6dc8ed4ee1a2543a,False,36683,0.0007568656847835602,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.03765980032575964,ord_0036234,75000,captured,False
rr_0007192,cus_c8bf3069a2ce10f2,True,345218,0.9972872598186615,0.999999,MANUAL_REVIEW,consistent,0.9999908324886693,MANUAL_REVIEW,0.3,0.9743536876764842,ord_0036248,425000,captured,False
rr_0007193,cus_f364c450342709d1,False,17375120,0.0003684042391064985,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.08703366863233206,ord_0036250,25202800,captured,False
rr_0007194,cus_1ccc80436deddf6c,False,3483527,0.08659337442012961,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.05316017569926704,ord_0036255,4638200,captured,False
rr_0007195,cus_1b16b9243e3a59c7,False,770168,0.001106457111520749,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.03404737211033766,ord_0036257,2427000,captured,False
rr_0007196,cus_c04f1783cfeaa4d4,False,2711561,0.02095751741101186,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.0596917895129627,ord_0036264,3180600,captured,False
rr_0007197,cus_6136dadbe7e14fce,False,1173414,0.00022681113480074576,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,4.094987891698467e-05,ord_0036268,5427300,captured,False
rr_0007198,cus_b454a18b1e968855,False,1216448,0.0002728162855853516,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0037488615460970166,ord_0036269,3104800,captured,False
rr_0007199,cus_0b24c1609ca8d2d9,False,3859737,0.001062083898592747,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.17013270222832555,ord_0036276,5719700,captured,False
rr_0007200,cus_34dc15c93ff74355,False,832698,9.086243736047286e-05,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,4.9967147924981215e-05,ord_0036277,1966800,captured,False
rr_0007201,cus_4f0b9deed4e12dd7,False,602650,0.0002898793596576061,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0004166566680793949,ord_0036284,2468500,captured,False
rr_0007202,cus_f573a28e1fe34845,False,1743104,0.0002781335482620448,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0008880040560167356,ord_0036294,3430000,captured,False
rr_0007203,cus_5051ee8865d626b5,True,1661183,0.4673257030701966,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.15,0.8094053836869414,ord_0036297,2055900,captured,False
rr_0007204,cus_27e637eaba28dbb2,False,267457,0.00041227600153762614,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,8.501932313219551e-05,ord_0036298,1131100,captured,False
rr_0007205,cus_08f5d047b8d019ee,False,2668939,0.00023523233407804657,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.045170968274211604,ord_0036299,4039000,captured,False
rr_0007206,cus_05539aa3bc886428,False,2745990,0.029144440577027926,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.2938104063862955,ord_0036300,3070800,captured,False
rr_0007207,cus_cef4d8f98d054f13,False,738653,0.000743310575682103,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.020935362865529793,ord_0036305,1784800,captured,False
rr_0007208,cus_849e714b2838dc8b,False,2583797,0.06897197825963555,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.10294694882378304,ord_0036311,2878700,captured,False
rr_0007209,cus_8f6e69075f0c4d6d,False,5657069,0.03741492398912286,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.6351689743460514,ord_0036313,5730900,captured,False
rr_0007210,cus_1b3403efa26bfa5b,False,3004318,0.0001667364011482236,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.5,3.1953230651058966e-05,ord_0036320,5016600,captured,False
rr_0007211,cus_4beca9e3b90ed4f2,False,2593260,0.00031794447945938454,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.011469562351442536,ord_0036323,4569200,captured,False
rr_0007212,cus_0742cc05e0c3d6d0,True,2758492,0.5048366222595009,0.12903225806451613,VERIFY,inconsistent,0.7723304710434816,RETURN_FIRST,0.15,0.40372987600231264,ord_0036324,3168800,captured,False
rr_0007213,cus_b7313b173e9e035b,False,1128444,0.00015521970487818095,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0003350664720749115,ord_0036337,2150800,captured,False
rr_0007214,cus_2f713c7301c21c22,False,2813874,0.0011069536399629808,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.018962427325762005,ord_0036340,3841200,captured,False
rr_0007215,cus_665fb504ff62d32a,False,337982,0.00040487218696349224,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0001644683948221341,ord_0036353,1605500,captured,False
rr_0007216,cus_7f99f806991b88d6,False,746158,0.016471680281310568,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.0835775819403022,ord_0036354,769600,captured,False
rr_0007217,cus_cae0a5c6ee918446,False,752743,0.01359816804982974,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.03152513485494551,ord_0036363,940800,captured,False
rr_0007218,cus_b717dfc9a4f2d572,False,1884717,0.0006449916930863134,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.010760082252036602,ord_0036364,5332300,captured,False
rr_0007219,cus_b98d84f61196fdcd,False,7073337,0.01035182607941834,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.02697821910433717,ord_0036369,9917000,captured,False
rr_0007220,cus_670f682740f3ce8f,True,113864,0.9960978840134024,0.999999,VERIFY,inconsistent,0.999999,RETURN_FIRST,0.35,0.871796017214202,ord_0036379,105000,captured,True
rr_0007221,cus_681737172ee59567,False,42978824,0.0004444412373761443,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.00016099097880977983,ord_0036401,168745800,captured,False
rr_0007222,cus_81a2892bf6d2f33b,True,2486818,0.9969832258473069,0.999999,MANUAL_REVIEW,consistent,0.9999908324886693,MANUAL_REVIEW,0.2,0.8711580868150692,ord_0036402,2423800,captured,True
rr_0007223,cus_c6f1a5722104a43d,False,13004413,0.00020374468114219322,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.03054395071192177,ord_0036408,19433400,captured,False
rr_0007224,cus_56d841639ba55b19,False,594336,0.0007613048749879262,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.08173447216833911,ord_0036409,1033200,captured,False
rr_0007225,cus_2acf6803167e7e47,False,1988443,0.0001719774136490417,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.0002617687831959871,ord_0036412,4628500,captured,False
rr_0007226,cus_a7d597dd2260ff44,False,3600941,0.08697334823304552,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.004757586286210304,ord_0036417,4752400,captured,False
rr_0007227,cus_781aed3d851a4704,False,680731,0.0009604964310724525,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.03128810276497342,ord_0036420,1513000,captured,False
rr_0007228,cus_e895bc7d9680502d,False,7911065,0.6705857171079735,0.17857142857142858,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,0.15,0.5761879514392627,ord_0036431,8890200,captured,False
rr_0007229,cus_9859b41edd3f10b0,False,4434243,0.0005219425308654142,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.35223144732867095,ord_0036435,7869800,captured,False
rr_0007230,cus_fb2ea28e72740b94,False,2452945,5.142128398319605e-05,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0007494866653397069,ord_0036439,4134100,captured,False
rr_0007231,cus_a45440c9990ffeaf,False,1359644,0.0018527327521911821,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.033420537567113884,ord_0036441,1489600,captured,False
rr_0007232,cus_87969319a341733c,False,3751879,0.0005318133655661877,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.013019959903192784,ord_0036449,5686000,captured,False
rr_0007233,cus_40f49f6f6ccda8ee,False,1855850,0.006763102859478939,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.2528271536211791,ord_0036454,1925300,captured,False
rr_0007234,cus_3dc1398467c6ba56,False,4641597,0.19199594222720445,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.0,0.5367350711213593,ord_0036455,5075400,captured,False
rr_0007235,cus_e278fecceb866edf,False,88188,0.0003865164655527189,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.65,0.0002835086041226617,ord_0036465,278000,captured,False
rr_0007236,cus_09efaa4f5607d130,False,180049,0.0013251082554553229,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.17092151177097042,ord_0036470,435000,captured,False
rr_0007237,cus_a955a4c68b57065b,False,930874,0.00025591657558950566,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0016803047787999521,ord_0036473,1933800,captured,False
rr_0007238,cus_1b7293841024d925,False,624615,0.0002670715045636927,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00021991064024961065,ord_0036474,2085900,captured,False
rr_0007239,cus_ee070707b901e2ac,False,1593313,0.4941645594312796,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.0,0.8070368598520629,ord_0036475,1618500,captured,False
rr_0007240,cus_7655940a907ddb0b,False,2005144,0.0008133092994773052,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0005139903681697402,ord_0036478,7406400,captured,False
rr_0007241,cus_9576094da891f1db,False,1969150,0.0006933509278836906,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.09394168236867638,ord_0036480,3572100,captured,False
rr_0007242,cus_4d938eea39522654,False,540251,0.0010410051774200158,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.25,0.0036758837417318556,ord_0036481,1950200,captured,False
rr_0007243,cus_010343ee66dcf09f,False,2799300,0.007577909685921499,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.13291914608429914,ord_0036482,2991000,captured,False
rr_0007244,cus_66362d8a84825121,False,1420021,0.00021242903964140933,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.30000000000000004,0.008572404510831475,ord_0036484,2121200,captured,False
rr_0007245,cus_b06981707ac49f70,False,3068056,0.00021275796211831104,1e-06,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,0.0,0.022007584962776498,ord_0036502,5040000,captured,False
rr_0007246,cus_ca847c9609668478,False,1952527,0.00026927174169425833,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0012974002975821826,ord_0036511,6642100,captured,False
rr_0007247,cus_fe9faf5d61a367d6,False,589678,7.249904101085853e-05,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.000702437138536293,ord_0036516,1330800,captured,False
rr_0007248,cus_8c4192d1ef2d8509,False,3006790,0.04177414266956079,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.41481093079030323,ord_0036525,3108000,captured,False
rr_0007249,cus_61252b73599b5db7,True,897134,0.995862354194913,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.44999999999999996,0.6151624196064024,ord_0036527,859200,captured,True
rr_0007250,cus_1d506ae5eac6268a,True,2726984,0.9950447583131252,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.3,0.8775810108019543,ord_0036535,3132000,captured,False
rr_0007251,cus_7e02ddc7e6d95f88,False,2129980,0.0006258715020577417,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.25,0.00045776120684854675,ord_0036543,8436000,captured,False
rr_0007252,cus_f95619fc9eb67a61,False,1157553,0.7966913268679049,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.9308001767009901,ord_0036545,1290600,captured,False
rr_0007253,cus_2792ca835ae7ca88,False,2508525,0.3105342370360358,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.15,0.19249795831324093,ord_0036550,3319000,captured,False
rr_0007254,cus_cf2dd4dc00f924ab,False,4718920,0.00025422531507795045,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0024660053834149923,ord_0036553,7546400,captured,False
rr_0007255,cus_7ca596803bff0a1d,False,16129616,0.0005839085895676019,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.44999999999999996,0.0002805177924357833,ord_0036555,39496600,captured,False
rr_0007256,cus_57a4524b73c5f863,False,1862085,0.053983897394834265,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.15,0.6390306369380404,ord_0036558,2232100,captured,False
rr_0007257,cus_71e1180b2ee1c1fe,False,5132138,0.00018352497280676444,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0014218405849616687,ord_0036559,11839000,captured,False
rr_0007258,cus_2e14d697eb302663,False,1513499,0.2285900301204571,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.0,0.0276631151168994,ord_0036560,2114900,captured,False
rr_0007259,cus_92862405bb282dc0,False,25751118,0.00019627800670211695,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.05760801411714076,ord_0036563,39628500,captured,False
rr_0007260,cus_13aa3493f27b445a,False,1422437,0.000278864284235495,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0009751350146553744,ord_0036565,3390000,captured,False
rr_0007261,cus_9563dbe03bb9602a,False,1243922,0.00013384865408213245,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.05787360958332842,ord_0036572,1900500,captured,False
rr_0007262,cus_f367eb01ab6a0de3,False,1001333,0.13139880791665817,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.03106831368636253,ord_0036580,1142000,captured,False
rr_0007263,cus_ec31df8c6a2b38d9,False,27470450,0.00042289910018409904,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.02010217628994149,ord_0036585,55003800,captured,False
rr_0007264,cus_89617f78ecf73736,False,4630435,0.00031273990869374956,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0046893825898989055,ord_0036586,7365500,captured,False
rr_0007265,cus_34371dc52c585da0,False,4794351,0.00039228328150454753,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.010025695169664499,ord_0036588,7257200,captured,False
rr_0007266,cus_ac02ca4de42a519d,False,1655167,0.7013600572449348,0.17857142857142858,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,0.15,0.4495686787224136,ord_0036590,2023000,captured,False
rr_0007267,cus_4666230c42da39d2,False,2086810,0.00019966162543071306,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0014712981332714414,ord_0036603,3608300,captured,False
rr_0007268,cus_325bb77e4ff99291,False,2589297,0.05990987793507098,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.15,0.17781568949833615,ord_0036621,3465300,captured,False
rr_0007269,cus_78dfe8f14b69d74f,False,347820,0.0007812323138777113,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0032935139322510724,ord_0036628,1231900,captured,False
rr_0007270,cus_317afbea0bca091d,False,1377426,0.00021657307881411424,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.0005595475612586335,ord_0036630,5241400,captured,False
rr_0007271,cus_bc960b84375d69e9,False,2358141,0.054751896325192506,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.1463216422463165,ord_0036644,2979100,captured,False
rr_0007272,cus_5464badb98eaa1f9,False,2689705,0.4922984375528585,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.15,0.5253573556745647,ord_0036661,3727000,captured,False
rr_0007273,cus_662239e8488a694b,True,23936,0.4820150430884077,0.12903225806451613,VERIFY,inconsistent,0.7723304710434816,RETURN_FIRST,0.15,0.6257097357125864,ord_0036669,25500,captured,False
rr_0007274,cus_092188467d73fdac,False,8490528,0.7233354393203784,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.932153891004499,ord_0036670,9817700,captured,False
rr_0007275,cus_a040255ea6cf8a59,False,456602,0.00034604810514650576,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.1,0.0002366187315256489,ord_0036676,1598500,captured,False
rr_0007276,cus_a6319c5f7a092260,False,1754257,0.0002841319066323732,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.006636017694183631,ord_0036680,2804900,captured,False
rr_0007277,cus_ec31df8c6a2b38d9,False,13169552,0.3197855737265528,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.0,0.2491841470208828,ord_0036682,14940000,captured,False
rr_0007278,cus_31d1b7446de57217,False,17353055,0.0005464212554390968,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0002170206754478297,ord_0036686,72713400,captured,False
rr_0007279,cus_7d9985200ab69361,False,15426592,0.000339250888306555,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.5,0.0007161465981071937,ord_0036697,45576000,captured,False
rr_0007280,cus_b424a4c73bdd38ee,False,514702,0.0006988689374199789,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.15,0.005253882812334273,ord_0036698,2237100,captured,False
rr_0007281,cus_71b10568fbfc7430,False,928935,0.0003255865680742325,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0011692984899166292,ord_0036700,3404800,captured,False
rr_0007282,cus_8e12b5352a93c90b,False,2515261,0.0005382519352712452,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.2223727036735867,ord_0036706,4640500,captured,False
rr_0007283,cus_f876b94b5112d74b,False,2731924,0.012331903876990458,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.1,0.15169204445230752,ord_0036710,3849300,captured,False
rr_0007284,cus_9d7f97c6bb313233,True,3588950,0.9993461334452259,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.35,0.957792548578976,ord_0036713,3243000,captured,True
rr_0007285,cus_0578c943eee824f5,False,113328,0.02556671455412916,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.32283307781725734,ord_0036714,120500,captured,False
rr_0007286,cus_70fe1a4802d5171d,False,1404700,0.00011366427227780676,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.00017352906004789362,ord_0036720,3357200,captured,False
